city,region,address,population,timezone,geo_lat,geo_lon,fias_id
Спасск,Пензенская,"Пензенская обл, г Спасск",7442,UTC+3,53.9271974,43.1859073,d005a0db-1deb-4728-a800-1e423fa804df
Сурск,Пензенская,"Пензенская обл, Городищенский р-н, г Сурск",7032,UTC+3,53.0761357,45.6910796,d8f506c4-a1e4-4524-b997-8651cb6f0af0
Александровск,Пермский,"Пермский край, г Александровск",15022,UTC+5,59.1613221,57.5763459,4f07ade1-1415-44c8-bed9-e851f1ef558d
Березники,Пермский,"Пермский край, г Березники",156350,UTC+5,59.4079923,56.8039427,4ffcde97-05e9-4a6e-bd51-3a984b41b7bd
Верещагино,Пермский,"Пермский край, г Верещагино",22760,UTC+5,58.0797571,54.6581309,9bd0970e-7fbb-4a64-a625-af7670526dba
Горнозаводск,Пермский,"Пермский край, г Горнозаводск",12334,UTC+5,58.3742532,58.3231716,17644b43-80ff-4dea-b823-3b9dbf9e9ef0
Гремячинск,Пермский,"Пермский край, г Гремячинск",11005,UTC+5,58.5626082,57.8520572,edeaf203-1bc3-4fe1-b3ed-15eb89978783
Губаха,Пермский,"Пермский край, г Губаха",27544,UTC+5,58.8371721,57.554533,1dc365d3-60b1-41ea-a3b3-1c599024cf30
Добрянка,Пермский,"Пермский край, г Добрянка",35720,UTC+5,58.469685,56.4130737,230c2f4d-fd9d-46fc-8bbd-b8de26810790
Кизел,Пермский,"Пермский край, г Кизел",20277,UTC+5,59.0512783,57.6471028,cc8b9eb5-bd4e-4472-8314-f889e8a6679c
Красновишерск,Пермский,"Пермский край, г Красновишерск",17129,UTC+5,60.3901321,57.0535682,f42f49ba-d949-4245-843a-6ec5203d2fcd
Краснокамск,Пермский,"Пермский край, г Краснокамск",52632,UTC+5,58.0822065,55.7479936,22ac4485-bdf3-422e-b67f-9b3aba46de5e
Кудымкар,Пермский,"Пермский край, г Кудымкар",30711,UTC+5,59.0167925,54.6572508,d36590ad-0286-44a2-876d-7732deee4234
Кунгур,Пермский,"Пермский край, г Кунгур",67857,UTC+5,57.4283296,56.9438656,73e5113d-949a-4a9e-8e44-6eae9ef93747
Лысьва,Пермский,"Пермский край, г Лысьва",67712,UTC+5,58.0995875,57.8086825,5d7c95a5-a4d7-4fb4-9774-93e527636a9e
Нытва,Пермский,"Пермский край, г Нытва",19041,UTC+5,57.9336725,55.3356084,a49957ba-7860-484f-bf7a-abbbe1d76bab
Оса,Пермский,"Пермский край, г Оса",22420,UTC+5,57.2889515,55.4688668,18e7b084-c83f-40bf-9378-d26628528a19
Оханск,Пермский,"Пермский край, г Оханск",7597,UTC+5,57.7180034,55.3872469,48159476-c6db-4258-a0bc-f8ee52e7aef6
Очер,Пермский,"Пермский край, г Очер",15003,UTC+5,57.8852686,54.7161091,6a9b1a8a-5da1-470c-a03a-ecbb3cee0ee9
Пермь,Пермский,г Пермь,1000679,UTC+5,58.0102583,56.2342034,a309e4ce-2f36-4106-b1ca-53e0f48a6d95
Соликамск,Пермский,"Пермский край, г Соликамск",97239,UTC+5,59.6482998,56.771009,8b698775-fe5e-4fc0-9f0d-272855d82d15
Усолье,Пермский,"Пермский край, г Усолье",5694,UTC+5,59.4277573,56.6837872,9acef094-749b-406f-89a2-98c02ebf50c5
Чайковский,Пермский,"Пермский край, г Чайковский",82933,UTC+5,56.7781501,54.1477965,06d7a6d6-8f57-4e5a-b698-2bc44c92bb84
Чердынь,Пермский,"Пермский край, г Чердынь",4920,UTC+5,60.4011933,56.4799933,242133ad-1c0f-43f0-9865-7b5f914a778f
Чермоз,Пермский,"Пермский край, Ильинский р-н, г Чермоз",4017,UTC+5,58.7842834,56.1507138,8f353d4e-1374-4a88-a06b-51c6a3f9acd1
Чернушка,Пермский,"Пермский край, г Чернушка",33275,UTC+5,56.5160768,56.0763049,c3a35399-c5ea-4f12-bf34-c2cc21e1cc60
Чусовой,Пермский,"Пермский край, г Чусовой",46740,UTC+5,58.2974596,57.8193615,784b1911-182d-476b-a4ad-0f3fa1ef7777
Жигулевск,Самарская,"Самарская обл, г Жигулевск",57565,UTC+4,53.4011981,49.4945176,2f44f8ee-a505-46bf-b6de-6648a166295e
Кинель,Самарская,"Самарская обл, г Кинель",34472,UTC+4,53.2210298,50.6343776,8ca7cbe5-a14b-416a-974a-dfa56e7f396a
Нефтегорск,Самарская,"Самарская обл, г Нефтегорск",18732,UTC+4,52.7972914,51.1637392,43406101-21a4-4a07-ac5a-0a686f9e8d1c
Новокуйбышевск,Самарская,"Самарская обл, г Новокуйбышевск",108449,UTC+4,53.0994565,49.9477382,cda74a83-ae08-4ba2-b01c-c6fc373222cb
Октябрьск,Самарская,"Самарская обл, г Октябрьск",27244,UTC+4,53.1640488,48.670762,b9a43610-5c01-4ba8-8de7-95facc7e460d
Отрадный,Самарская,"Самарская обл, г Отрадный",47709,UTC+4,53.3800848,51.3438605,05edd5aa-ab64-4afa-b56c-fd5661a14129
Похвистнево,Самарская,"Самарская обл, г Похвистнево",28181,UTC+4,53.6498299,52.1235156,ddb9cec8-ee07-4788-b80d-39535aea78f9
Самара,Самарская,г Самара,1164900,UTC+4,53.1950306,50.1069518,bb035cc3-1dc2-4627-9d25-a1bf2d4b936b
Сызрань,Самарская,"Самарская обл, г Сызрань",178773,UTC+4,53.1558674,48.4744629,e9e684ce-7d60-4480-ba14-ca6da658188b
Тольятти,Самарская,"Самарская обл, г Тольятти",719484,UTC+4,53.5205348,49.3894028,242e87c1-584d-4360-8c4c-aae2fe90048e
Чапаевск,Самарская,"Самарская обл, г Чапаевск",72689,UTC+4,52.928961,49.8673269,90a11c8e-c39f-4bcd-9df4-f89bed18958c
Аркадак,Саратовская,"Саратовская обл, г Аркадак",12846,UTC+4,51.938831,43.4999221,9b58edf4-1ee2-43e0-9df9-d93d48a66ad1
Аткарск,Саратовская,"Саратовская обл, г Аткарск",25620,UTC+4,51.8736062,45.0003247,6f9e3e0b-3872-4abf-a2ba-23ae4b196a73
Балаково,Саратовская,"Саратовская обл, г Балаково",199576,UTC+4,52.0224231,47.7827765,45eea4e7-2977-44bb-9b3d-ef8e9198e5d2
Балашов,Саратовская,"Саратовская обл, г Балашов",82222,UTC+4,51.5388697,43.1839757,574ddbe6-5e16-4e5b-9cf5-5f3be3a8a6c9
Вольск,Саратовская,"Саратовская обл, г Вольск",66520,UTC+4,52.0459865,47.3873595,83f29047-8dd9-411d-ac4b-c5811ea815f1
Ершов,Саратовская,"Саратовская обл, г Ершов",21447,UTC+4,51.3508505,48.2762226,2f0ecdcb-c844-4de9-80cc-6d19795ccb3a
Калининск,Саратовская,"Саратовская обл, г Калининск",16442,UTC+4,51.4993591,44.4710435,634cee3a-db47-4b0f-9b90-8be1d5965db5
Красноармейск,Саратовская,"Саратовская обл, г Красноармейск",24362,UTC+4,51.023541,45.695044,64954753-8e36-4948-9372-af3a08e88d57
Красный Кут,Саратовская,"Саратовская обл, г Красный Кут",14420,UTC+4,50.9598317,46.9712016,94ff279a-6567-4ac1-8001-42d8fd89605e
Маркс,Саратовская,"Саратовская обл, г Маркс",31535,UTC+4,51.7133337,46.7400339,c1a0ca30-8b42-4cc8-a16d-2d3392937621
Новоузенск,Саратовская,"Саратовская обл, г Новоузенск",17015,UTC+4,50.455199,48.1413153,2d06120f-ba70-4866-b46e-ec2bad9c4f42
Петровск,Саратовская,"Саратовская обл, г Петровск",31158,UTC+4,52.3094237,45.3851877,b5d97e65-e496-44d0-b025-398a8d43514a
Пугачев,Саратовская,"Саратовская обл, г Пугачев",41705,UTC+4,52.0159921,48.7972223,c1d4d969-0083-4b04-9f4b-e9eaeaefbd6f
Ртищево,Саратовская,"Саратовская обл, г Ртищево",41295,UTC+4,52.2616271,43.7842248,d08bbea8-4fa3-4597-87ae-0bd79b4a89d2
Саратов,Саратовская,г Саратов,836900,UTC+4,51.533557,46.034257,bf465fda-7834-47d5-986b-ccdb584a85a6
Хвалынск,Саратовская,"Саратовская обл, г Хвалынск",13199,UTC+4,52.4951572,48.1045771,ac586a68-2f14-403e-9ce0-46c01832652d
Шиханы,Саратовская,"Саратовская обл, г Шиханы",6067,UTC+4,52.1147391,47.2023118,6c6b065e-9f1c-4afd-ac61-ff8338972818
Энгельс,Саратовская,"Саратовская обл, г Энгельс",202838,UTC+4,51.4854003,46.126722,c58d0505-54eb-4c34-8216-b14f7cdb0ecb
Агрыз,Татарстан,"Респ Татарстан, г Агрыз",19299,UTC+3,56.5232864,52.9943775,9f936889-a757-419e-890a-d4cc1fa95e93
Азнакаево,Татарстан,"Респ Татарстан, г Азнакаево",34859,UTC+3,54.8598642,53.0745527,17296190-84f5-4afd-93c5-2b79cfc8bc12
Альметьевск,Татарстан,"Респ Татарстан, г Альметьевск",146309,UTC+3,54.9014619,52.2970467,1ca4e6ce-2bc8-40a9-bdf5-113449c3a172
Арск,Татарстан,"Респ Татарстан, г Арск",18114,UTC+3,56.0912567,49.877067,d2c6e970-af35-41fe-9ba6-dc44a4187c67
Бавлы,Татарстан,"Респ Татарстан, г Бавлы",22109,UTC+3,54.4062891,53.2458065,2a7d9c47-fc56-4167-a5fc-5e40a8a5f5d5
Болгар,Татарстан,"Респ Татарстан, г Болгар",8650,UTC+3,54.974891,49.0303882,724d41e3-f0ac-4254-a207-897ea3d42076
Бугульма,Татарстан,"Респ Татарстан, г Бугульма",89144,UTC+3,54.5363495,52.7895849,2c857ac6-3fb8-421d-bfd4-deeffa96df8f
Буинск,Татарстан,"Респ Татарстан, г Буинск",20342,UTC+3,54.9641538,48.2901209,58e5a396-77c4-4ab6-b235-afe364c0580f
Елабуга,Татарстан,"Респ Татарстан, г Елабуга",70750,UTC+3,55.7567107,52.0543794,82d4c783-5080-4faa-9cec-ba9152bc9fc8
Заинск,Татарстан,"Респ Татарстан, г Заинск",41798,UTC+3,55.299053,52.0062972,098deac5-b810-4584-b277-10f8b5afe51d
Зеленодольск,Татарстан,"Респ Татарстан, г Зеленодольск",97651,UTC+3,55.8466651,48.5010954,1e90ec38-0f85-442b-ac1b-ca687fa91d88
Иннополис,Татарстан,"Респ Татарстан, Верхнеуслонский р-н, г Иннополис",96,UTC+3,55.7521699,48.7446846,98da33d3-9455-497a-9703-a0f89c95a901
Казань,Татарстан,г Казань,1216965,UTC+3,55.7943584,49.1114975,93b3df57-4c89-44df-ac42-96f05e9cd3b9
Кукмор,Татарстан,"Респ Татарстан, г Кукмор",17700,UTC+3,56.1861392,50.8970238,840033db-f0cb-4783-b0e0-8c9235d64948
Лаишево,Татарстан,"Респ Татарстан, г Лаишево",7735,UTC+3,55.4042867,49.5499838,72197ca2-8209-49d6-ba10-7796b2e2e852
Лениногорск,Татарстан,"Респ Татарстан, г Лениногорск",64145,UTC+3,54.5967034,52.4431906,e3a88932-c76e-4158-842c-d710a9856df1
Мамадыш,Татарстан,"Респ Татарстан, г Мамадыш",14432,UTC+3,55.7150413,51.4129016,1d9bbe0d-7086-4fd0-b91c-ed6d196cb818
Менделеевск,Татарстан,"Респ Татарстан, г Менделеевск",22075,UTC+3,55.895169,52.3143347,e23b4fcb-782b-4d5c-b962-94fd6018fef6
Мензелинск,Татарстан,"Респ Татарстан, г Мензелинск",16474,UTC+3,55.7270698,53.1003968,d1d11ebe-b022-44aa-a211-3472483a4974
Набережные Челны,Татарстан,"Респ Татарстан, г Набережные Челны",513242,UTC+3,55.7434619,52.3959165,748d7afa-7407-4876-9f40-764ecdd09bbd
Нижнекамск,Татарстан,"Респ Татарстан, г Нижнекамск",234108,UTC+3,55.6313609,51.8144669,6b849aa8-0782-4c26-b7ac-a0f413f306c0
Нурлат,Татарстан,"Респ Татарстан, г Нурлат",32600,UTC+3,54.4281461,50.8049337,1f708d3c-4d86-4ab7-afdf-5741fe661744
Тетюши,Татарстан,"Респ Татарстан, г Тетюши",11596,UTC+3,54.936516,48.8314533,e277c80f-b3ce-40d5-9a46-8c1e3a8dd1ba
Чистополь,Татарстан,"Респ Татарстан, г Чистополь",60703,UTC+3,55.3699139,50.6285784,c3c7b150-1b5b-49a6-ace2-a24b403b3b94
Воткинск,Удмуртская,"Респ Удмуртская, г Воткинск",100034,UTC+4,57.0518149,53.9873096,d948319d-b151-48f5-9791-22ccfeeabfe7
Глазов,Удмуртская,"Респ Удмуртская, г Глазов",95835,UTC+4,58.1359233,52.6635038,afeea607-0207-467f-8c59-562fc634f924
Ижевск,Удмуртская,г Ижевск,628117,UTC+4,56.852738,53.2114896,deb1d05a-71ce-40d1-b726-6ba85d70d58f
Камбарка,Удмуртская,"Респ Удмуртская, г Камбарка",11028,UTC+4,56.2659916,54.193374,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1
Можга,Удмуртская,"Респ Удмуртская, г Можга",47959,UTC+4,56.4427774,52.2137886,7096d8a5-2b41-47b1-95ae-35efcbc07dee
Сарапул,Удмуртская,"Респ Удмуртская, г Сарапул",101390,UTC+4,56.4615767,53.8037657,e69a280f-9064-490e-bae0-8bd39527872f
Барыш,Ульяновская,"Ульяновская обл, Барышский р-н, г Барыш",17149,UTC+4,53.6533992,47.1181134,52cccd1a-84fd-448a-a91e-36f113b9946f
Димитровград,Ульяновская,"Ульяновская обл, г Димитровград",122549,UTC+4,54.2167926,49.6262585,73b29372-242c-42c5-89cd-8814bc2368af
Инза,Ульяновская,"Ульяновская обл, г Инза",18547,UTC+4,53.8549647,46.3533459,a23672b1-86cf-4b07-b1a1-cf0b58e7419b
Новоульяновск,Ульяновская,"Ульяновская обл, г Новоульяновск",16032,UTC+4,54.1447956,48.3910789,c21a50ef-de67-477c-887b-a1202730ee8e
Сенгилей,Ульяновская,"Ульяновская обл, г Сенгилей",6959,UTC+4,53.958964,48.7768269,b9e9ca48-b953-4999-bf0e-608c57c0d0a0
Ульяновск,Ульяновская,г Ульяновск,613793,UTC+4,54.3079415,48.3748487,bebfd75d-a0da-4bf9-8307-2e2c85eac463
Алатырь,Чувашская Республика,"Чувашская Республика - Чувашия, г Алатырь",38202,UTC+3,54.8397989,46.5721997,a699e866-12f0-42c3-94fd-67ca44468805
Канаш,Чувашская Республика,"Чувашская Республика - Чувашия, г Канаш",45608,UTC+3,55.507,47.4918273,6edd2a33-d03a-4d59-83c3-e14de6890a49
Козловка,Чувашская Республика,"Чувашская Республика - Чувашия, г Козловка",10355,UTC+3,55.8406025,48.2577735,e4cdd522-24f9-4fa7-a900-7bd35be4ada5
Мариинский Посад,Чувашская Республика,"Чувашская Республика - Чувашия, г Мариинский Посад",10186,UTC+3,56.111923,47.7142942,a3514c10-c53a-4c6a-a945-c1a9b7bc6d31
Новочебоксарск,Чувашская Республика,"Чувашская Республика - Чувашия, г Новочебоксарск",124094,UTC+3,56.1094977,47.4791113,32599307-3fe7-4cf4-8fee-640044422d68
